Код,Номер распоряжения,Заказчик,ИНН Заказчика,Подрядчик,ИНН Подрядчика,Район,Адрес,Вид ограничения,Вид работ,Дата начала ограничения,Дата окончания ограничения,Дата снятия ограничения,Уточнение срока,Документы,Мониторинг,Основание,ПСП,МСК,Административное дело
439309,496-зд от 06.09.2022,Спб гку 'дирекция транспортного строительства',7825342390,Спб гку 'дирекция транспортного строительства',7825342390,Приморский,Богатырский пр. От туристской ул. До яхтенной ул.),Огранич.движения,Работы по ремонту дорожного покрытия,20220912,20220927,20220928,(этапы 1-9 последовательно),Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557439&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439309&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e484633&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=719440&p3=234&p4=439309,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=330476&p3=58&p4=439309,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439309&msk=0&t=1
439318,498-зд от 06.09.2022,Ооо 'петербурггаз',7838017541,Ооо 'петербурггаз',7838017541,Красносельский,"Санкт-петербург, перекресток константиновского пер. И константиновской ул.",Полное закрытие дв.,Работы по прокладке газопровода,20220925,20221026,20221111,На срок с 09:00 25.09.2022 по 26.09.2022 (этап 1.3) и с 25.10.2022 по 26.10.2022 (этап 2.1),Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557450&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439318&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e438584&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=719674&p3=234&p4=439318,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=330534&p3=53&p4=439318,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439318&msk=0&t=1
439334,497-зд от 06.09.2022,Ооо 'петербурггаз',7838017541,Ооо 'петербурггаз',7838017541,Красногвардейский,Ул.громова у д.8 от рижской ул. До гранитной ул.),Полное закрытие дв.,Работы по ремонту инженерных коммуникаций,20220915,20220917,20220923,(этап 1),Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557455&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439334&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e507394&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=719908&p3=234&p4=439334,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=330587&p3=53&p4=439334,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439334&msk=0&t=1
439335,499-зд от 06.09.2022,"Спбгуп, санкт-петербургский гуманитарный университет профсоюзов",7816002340,"Спбгуп, санкт-петербургский гуманитарный университет профсоюзов",7816002340,Приморский,"/лесная ул. (г.санкт-петербург,ольгино) от ключевого пр. До юнтоловской ул.)",Полное закрытие дв.,Работы по прокладке газопровода,20220910,20221005,20221005,-,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557458&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439335&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e507059&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=720142&p3=234&p4=439335,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=330640&p3=58&p4=439335,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439335&msk=0&t=1
439380,503-зд от 07.09.2022,Спб гку 'додд',7801145804,Спб гку 'додд',7801145804,Петроградский,"Санкт-петербург, перекресток морского пр. И петроградской ул.",Огранич.движения,Работы по устройству светофорного объекта,20220912,20221015,20221025,(этапы 1 и 2 последовательно),Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557770&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439380&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e507545&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=720376&p3=259&p4=439380,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=330698&p3=154&p4=439380,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439380&msk=0&t=1
439415,504-зд от 07.09.2022,Спб гку 'дирекция транспортного строительства',7825342390,Спб гку 'дирекция транспортного строительства',7825342390,Приморский,Приморское шоссе от лахтинского моста до путепровода в пос.лисий нос; лахтинский пр.),Огранич.движения,Работы по ремонту дорожного покрытия,20220910,20221015,20221025,-,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557442&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439415&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e484841&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=720635&p3=541&p4=439415,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=330852&p3=917&p4=439415,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439415&msk=0&t=1
439429,502-зд от 07.09.2022,Ооо 'светоч',7816044527,Ооо 'светоч',7816044527,Пушкинский,Детскосельский бульв. (г.пушкин) у д.8),Огранич.движения,Работы по устройству въезда-выезда,20220914,20220927,20220928,-,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557772&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439429&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e507452&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=721176&p3=234&p4=439429,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=331769&p3=53&p4=439429,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439429&msk=0&t=1
439430,501-зд от 07.09.2022,Спб гку 'фкср',7809025523,Ооо 'суар-групп',7802270195,Колпинский,Тверская ул. (г.колпино) у д.13 от тосненского пер. До наб.комсомольского канала),Полное закрытие дв.,Работы по прокладке инженерных сетей,20220917,20220918,20220920,На срок с 06:00 17.09.2022 по 18.09.2022,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557449&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439430&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e505727&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=721410&p3=238&p4=439430,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=331822&p3=72&p4=439430,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439430&msk=0&t=1
439481,505-зд от 09.09.2022,Ооо 'петроцентр',7841457408,Ооо 'петроцентр',7841457408,Петроградский,Каменноостровский пр. От наб.реки карповки до ул.профессора попова; ул.профессора попова; наб.реки карповки),Огранич.движения,Работы по размещению пешеходной галереи,20220914,20241013,-,-,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557775&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439481&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e507564&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=721648&p3=252&p4=439481,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=331894&p3=125&p4=439481,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439481&msk=0&t=1
439489,506-зд от 09.09.2022,Ооо 'петербурггаз',7838017541,Ооо 'петербурггаз',7838017541,Красносельский,"1-я линия (г.красное село,садоводство северная верфь) от авиационной ул. До тупика; авиационная ул. От зеленой ул. До ленинградской ул.)",Полное закрытие дв.,Работы по строительству газопровода,20220919,20230116,20230117,(этапы 1 и 2 последовательно) и с 12.01.2023 по 16.01.2023 (этап 3),Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557778&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439489&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e507548&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=721900&p3=279&p4=439489,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=332019&p3=239&p4=439489,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439489&msk=0&t=1
439497,512-зд от 09.09.2022,Гуп 'водоканал санкт-петербурга',7830000426,Гуп 'водоканал санкт-петербурга',7830000426,Петродворцовый,Заводская ул. (г.ломоносов) у д.16 от заводского пер. До полевой ул.),Огранич.движения,Работы по строительству инженерных сетей,20220915,20220921,20220922,-,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557858&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439497&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e438839&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=722179&p3=234&p4=439497,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=332258&p3=52&p4=439497,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439497&msk=0&t=1
439501,513-зд от 09.09.2022,Гуп 'водоканал санкт-петербурга',7830000426,Гуп 'водоканал санкт-петербурга',7830000426,Курортный,Железнодорожная ул. (посёлок белоостров) от инструментальной ул. До кольцевой ул.),Полное закрытие дв.,Работы по строительству инженерных сетей,20220917,20220923,20221004,-,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557859&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439501&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e438722&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=722413&p3=234&p4=439501,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=332310&p3=55&p4=439501,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439501&msk=0&t=1
439503,507-зд от 09.09.2022,Спб гбу 'мостотрест',7806215195,Ооо 'артстройгрупп',7814547740,Красногвардейский,_индустриальный путепровод,Огранич.движения,Работы по ремонту дорожного покрытия,20221010,20221030,20221102,"На срок с 23:00 10.10.2022 до 23:00 30.10.2022 (этапы 1,2,3 последовательно)",Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557861&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439503&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e507538&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=722647&p3=234&p4=439503,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=332365&p3=55&p4=439503,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439503&msk=0&t=1
439530,510-зд от 09.09.2022,Гуп 'водоканал санкт-петербурга',7830000426,Гуп 'водоканал санкт-петербурга',7830000426,Курортный,"Санкт-петербург, проезд без названия от зоологической ул. До ул.коммунаров",Полное закрытие дв.,Работы по строительству инженерных сетей,20220921,20221004,20221010,-,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=557909&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439530&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e438840&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=722881&p3=234&p4=439530,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=332420&p3=53&p4=439530,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439530&msk=0&t=1
439531,511-зд от 09.09.2022,Спб гку 'дирекция заказчика',7825459800,Ао 'фасадремстрой',7830000352,Центральный,Ул.некрасова у д.30 по ул.маяковского),Огранич.движения,Работы по ремонту фасада,20220915,20240501,-,(этапы 1-5 последовательно),Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=558025&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439531&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e507518&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=723115&p3=234&p4=439531,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=332473&p3=49&p4=439531,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439531&msk=0&t=1
439561,514-зд от 09.09.2022,"Ип шакутин к,в",472001296021,"Ип шакутин к,в",472001296021,Фрунзенский,Лиговский пр. У д.251 от прилукской ул. До расстанной ул.),Огранич.движения,Работы по размещению временного ограждения,20220914,20231011,-,(этапы 1-3 последовательно),Http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=558028&t=1,Http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=439561&t=1,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e507639&msk=0&t=1,Http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=723349&p3=234&p4=439561,Http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=332522&p3=53&p4=439561,Http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e439561&msk=0&t=1
